pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604980227.76731,0,1.00045,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980227.78055,0,1.00032,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980228.36510,0,1.00084,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980228.65625,0,1.00066,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980228.76775,0,1.00044,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980228.78090,0,1.00035,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980229.36531,0,1.00021,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980229.65637,0,1.00012,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980229.76813,0,1.00038,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980229.78104,0,1.00014,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980230.36571,0,1.00040,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980230.65663,0,1.00026,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980230.76834,0,1.00021,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980230.78158,0,1.00054,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980231.36679,0,1.00108,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980231.65747,0,1.00084,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
