pkt arrive time in UTC,Lable,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605056945.23417,111,1.00043,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,61,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056945.44257,111,1.00106,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,107,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056945.48259,111,1.00103,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,108,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056945.87782,111,1.00036,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,64,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056946.23508,111,1.00091,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,62,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056946.44299,111,1.00042,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,108,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056946.48301,111,1.00042,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,109,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056946.87857,111,1.00075,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,65,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056947.23529,111,1.00021,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,63,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056947.44329,111,1.00030,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,109,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056947.48323,111,1.00022,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,110,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056947.87961,111,1.00104,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,66,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056948.23603,111,1.00074,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,64,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056948.44370,111,1.00041,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,110,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056948.48390,111,1.00067,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,111,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056948.88000,111,1.00039,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,67,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056949.23643,111,1.00040,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,65,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056949.44411,111,1.00041,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,111,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056949.48416,111,1.00026,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,112,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056949.88042,111,1.00042,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,68,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056950.23661,111,1.00018,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,66,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056950.44455,111,1.00044,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,112,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056950.48458,111,1.00042,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,113,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056950.88050,111,1.00008,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,69,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056951.23761,111,1.00100,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,67,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056951.44520,111,1.00065,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,113,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056951.48568,111,1.00110,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,114,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056951.88133,111,1.00083,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,70,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056952.23794,111,1.00033,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,68,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056952.44675,111,1.00155,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,114,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056952.48687,111,1.00119,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,115,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056952.88216,111,1.00083,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,71,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056953.23837,111,1.00043,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,69,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056953.44611,111,0.99936,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,115,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056953.48736,111,1.00049,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,116,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056953.88296,111,1.00080,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,72,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056954.23933,111,1.00096,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,70,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056954.44751,111,1.00140,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,116,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056954.48765,111,1.00029,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,117,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056954.88405,111,1.00109,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,73,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056955.23965,111,1.00032,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,71,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056955.44707,111,0.99956,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,117,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056955.48897,111,1.00132,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,118,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056955.88440,111,1.00035,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,74,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056956.24485,111,1.00520,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,72,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056956.44756,111,1.00049,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,118,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056956.48942,111,1.00045,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,119,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056956.88473,111,1.00033,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,75,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056957.24080,111,0.99595,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,73,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056957.44844,111,1.00088,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,119,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056957.49065,111,1.00123,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,120,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056957.88575,111,1.00102,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,76,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056958.24099,111,1.00019,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,74,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056958.44863,111,1.00019,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,120,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056958.49242,111,1.00177,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,121,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056958.88622,111,1.00047,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,77,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056959.24129,111,1.00030,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,75,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056959.44918,111,1.00055,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,121,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056959.49272,111,1.00030,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,122,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056959.88700,111,1.00078,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,78,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056960.24175,111,1.00046,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,76,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056960.44968,111,1.00050,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,122,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056960.49313,111,1.00041,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,123,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056960.88718,111,1.00018,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,79,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056961.24219,111,1.00044,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,77,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056961.45011,111,1.00043,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,123,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056961.49354,111,1.00041,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,124,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056961.88776,111,1.00058,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,80,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056962.24261,111,1.00042,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,78,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056962.45097,111,1.00086,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,124,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056962.49395,111,1.00041,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,125,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056962.88820,111,1.00044,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,81,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056963.24294,111,1.00033,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,79,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056963.45135,111,1.00038,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,125,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056963.49442,111,1.00047,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,126,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056963.88867,111,1.00047,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,82,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056964.24311,111,1.00017,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,80,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056964.45149,111,1.00014,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,126,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056964.49529,111,1.00087,23,255,1,147,1111,2000,PIOC,111,1605056836,0,1,1,127,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056964.88891,111,1.00024,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,83,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056965.24332,111,1.00021,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,81,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056965.45233,111,1.00084,32,255,2,147,1121,2000,PIOC,121,1605056837,0,1,1,127,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056965.49576,111,1.00047,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,128,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056965.88945,111,1.00054,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,84,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056966.24378,111,1.00046,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,82,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056966.45312,111,1.00079,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,128,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056966.49610,111,1.00034,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,129,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056966.89044,111,1.00099,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,85,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056967.24420,111,1.00042,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,83,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056967.45327,111,1.00015,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,129,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056967.49651,111,1.00041,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,130,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056967.89080,111,1.00036,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,86,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056968.24504,111,1.00084,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,84,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056968.45368,111,1.00041,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,130,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056968.49688,111,1.00037,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,131,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056968.89125,111,1.00045,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,87,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056969.24531,111,1.00027,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,85,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056969.45385,111,1.00017,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,131,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056969.49716,111,1.00028,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,132,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056969.89210,111,1.00085,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,88,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056970.24641,111,1.00110,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,86,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056970.45490,111,1.00105,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,132,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056970.49733,111,1.00017,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,133,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056970.89258,111,1.00048,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,89,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056971.24669,111,1.00028,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,87,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056971.45571,111,1.00081,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,133,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056971.49844,111,1.00111,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,134,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056971.89364,111,1.00106,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,90,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056972.24772,111,1.00103,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,88,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056972.45594,111,1.00023,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,134,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056972.49873,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,135,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056972.89383,111,1.00019,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,91,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056973.24804,111,1.00032,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,89,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056973.45608,111,1.00014,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,135,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056973.49997,111,1.00124,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,136,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056973.89435,111,1.00052,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,92,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056974.24859,111,1.00055,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,90,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056974.45645,111,1.00037,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,136,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056974.50331,111,1.00334,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,137,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056974.89461,111,1.00026,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,93,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056975.24902,111,1.00043,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,91,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056975.45668,111,1.00023,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,137,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056975.50370,111,1.00039,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,138,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056975.89492,111,1.00031,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,94,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056976.24946,111,1.00044,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,92,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056976.45735,111,1.00067,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,138,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056976.50464,111,1.00094,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,139,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056976.89519,111,1.00027,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,95,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056977.24980,111,1.00034,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,93,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056977.45769,111,1.00034,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,139,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056977.50454,111,0.99990,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,140,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056977.89591,111,1.00072,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,96,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056978.25016,111,1.00036,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,94,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056978.45806,111,1.00037,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,140,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056978.50497,111,1.00043,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,141,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056978.89639,111,1.00048,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,97,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056979.25069,111,1.00053,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,95,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056979.45853,111,1.00047,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,141,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056979.50524,111,1.00027,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,142,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056979.89674,111,1.00035,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,98,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056980.25113,111,1.00044,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,96,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056980.45894,111,1.00041,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,142,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056980.50579,111,1.00055,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,143,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056980.89715,111,1.00041,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,99,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056981.25135,111,1.00022,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,97,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056981.45940,111,1.00046,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,143,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056981.50625,111,1.00046,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,144,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056981.89735,111,1.00020,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,100,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056982.25231,111,1.00096,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,98,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056982.46070,111,1.00130,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,144,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056982.50777,111,1.00152,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,145,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056982.89765,111,1.00030,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,101,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
