year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,4,25,15,23,34,213,1619328214.213000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,344,1619328214.344000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,466,1619328214.466000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,589,1619328214.589000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,709,1619328214.709000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,827,1619328214.827000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,34,955,1619328214.955000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,80,1619328215.080000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,220,1619328215.220000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,383,1619328215.383000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,545,1619328215.545000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,691,1619328215.691000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,811,1619328215.811000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,35,936,1619328215.936000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,57,1619328216.057000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,175,1619328216.175000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,296,1619328216.296000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,413,1619328216.413000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,532,1619328216.532000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,658,1619328216.658000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,782,1619328216.782000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,36,900,1619328216.900000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,22,1619328217.022000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,143,1619328217.143000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,273,1619328217.273000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,393,1619328217.393000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,515,1619328217.515000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,644,1619328217.644000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,761,1619328217.761000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,37,896,1619328217.896000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,22,1619328218.022000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,141,1619328218.141000,0,0,0,0,0,0,0,26,26,26,26,
