pkt arrive time in UTC,,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1609744886.61326,908,1.00065,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,58,0,4,5,101,1340,0,17,1340,2320,0,17,30,52,0,0,26,1,1,1,1
1609744886.88423,0,1.00055,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,107,0,7,0,0,1321,0,17,1321,2287,0,17,30,52,0,0,26,1,1,1,1
1609744887.50329,0,1.00106,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,109,0,4,9,1001,1350,0,17,1350,2338,0,17,30,52,0,0,26,1,1,1,1
1609744887.60189,0,1.00039,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,108,0,5,0,0,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744887.61366,908,1.00040,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,59,0,4,5,101,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744887.88528,0,1.00105,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,108,0,7,0,0,1407,0,17,1407,2438,0,17,30,52,0,0,26,1,1,1,1
1609744888.50406,0,1.00077,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,110,0,4,9,1001,1387,0,17,1387,2403,0,17,30,52,0,0,26,1,1,1,1
1609744888.60218,0,1.00029,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,109,0,5,0,0,1386,0,17,1386,2402,0,17,30,52,0,0,26,1,1,1,1
1609744888.61390,908,1.00024,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,60,0,4,5,101,1386,0,17,1386,2402,0,17,30,52,0,0,26,1,1,1,1
1609744888.88630,0,1.00102,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,109,0,7,0,0,1343,0,17,1343,2326,0,17,30,52,0,0,26,1,1,1,1
1609744889.50445,0,1.00039,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,111,0,4,9,1001,1329,0,17,1329,2302,0,17,30,52,0,0,26,1,1,1,1
1609744889.60272,0,1.00054,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,110,0,5,0,0,1329,0,17,1329,2302,0,17,30,52,0,0,26,1,1,1,1
1609744889.61511,908,1.00121,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,61,0,4,5,101,1344,0,17,1344,2327,0,17,30,52,0,0,26,1,1,1,1
1609744889.88661,0,1.00031,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,110,0,7,0,0,1368,0,17,1368,2369,0,17,30,52,0,0,26,1,1,1,1
1609744890.50544,0,1.00099,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,112,0,4,9,1001,1400,0,17,1400,2424,0,17,30,52,0,0,26,1,1,1,1
1609744890.60303,0,1.00031,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,111,0,5,0,0,1400,0,17,1400,2424,0,17,30,52,0,0,26,1,1,1,1
1609744890.61584,908,1.00073,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,62,0,4,5,101,1400,0,17,1400,2424,0,17,30,52,0,0,26,1,1,1,1
1609744890.88743,0,1.00082,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,111,0,7,0,0,1365,0,17,1365,2364,0,17,30,52,0,0,26,1,1,1,1
1609744891.50598,0,1.00054,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,113,0,4,9,1001,1328,0,17,1328,2301,0,17,30,52,0,0,26,1,1,1,1
1609744891.60323,0,1.00020,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,112,0,5,0,0,1328,0,17,1328,2301,0,17,30,52,0,0,26,1,1,1,1
1609744891.61693,908,1.00109,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,63,0,4,5,101,1328,0,17,1328,2301,0,17,30,52,0,0,26,1,1,1,1
1609744891.88775,0,1.00032,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,112,0,7,0,0,1349,0,17,1349,2336,0,17,30,52,0,0,26,1,1,1,1
1609744892.50610,0,1.00012,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,114,0,4,9,1001,1397,0,17,1397,2419,0,17,30,52,0,0,26,1,1,1,1
1609744892.60380,0,1.00057,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,113,0,5,0,0,1399,0,17,1399,2423,0,17,30,52,0,0,26,1,1,1,1
1609744892.61736,908,1.00043,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,64,0,4,5,101,1399,0,17,1399,2423,0,17,30,52,0,0,26,1,1,1,1
1609744892.88884,0,1.00109,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,113,0,7,0,0,1395,0,17,1395,2416,0,17,30,52,0,0,26,1,1,1,1
1609744893.50642,0,1.00032,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,115,0,4,9,1001,1342,0,17,1342,2325,0,17,30,52,0,0,26,1,1,1,1
1609744893.60466,0,1.00086,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,114,0,5,0,0,1338,0,17,1338,2316,0,17,30,52,0,0,26,1,1,1,1
1609744893.61759,908,1.00023,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,65,0,4,5,101,1337,0,17,1337,2316,0,17,30,52,0,0,26,1,1,1,1
1609744893.88911,0,1.00027,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,114,0,7,0,0,1336,0,17,1335,2312,0,17,30,52,0,0,26,1,1,1,1
1609744894.50729,0,1.00087,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,116,0,4,9,1001,1383,0,17,1383,2395,0,17,30,52,0,0,26,1,1,1,1
1609744894.60460,0,0.99994,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,115,0,5,0,0,1391,0,17,1391,2410,0,17,30,52,0,0,26,1,1,1,1
1609744894.61900,908,1.00141,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,66,0,4,5,101,1391,0,17,1391,2410,0,17,30,52,0,0,26,1,1,1,1
1609744894.89009,0,1.00098,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,115,0,7,0,0,1395,0,17,1395,2417,0,17,30,52,0,0,26,1,1,1,1
1609744895.50787,0,1.00058,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,117,0,4,9,1001,1365,0,17,1365,2364,0,17,30,52,0,0,26,1,1,1,1
1609744895.60535,0,1.00075,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,116,0,5,0,0,1352,0,17,1352,2341,0,17,30,52,0,0,26,1,1,1,1
1609744895.61930,908,1.00030,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,67,0,4,5,101,1352,0,17,1352,2341,0,17,30,52,0,0,26,1,1,1,1
1609744895.89038,0,1.00029,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,116,0,7,0,0,1346,0,17,1346,2331,0,17,30,52,0,0,26,1,1,1,1
1609744896.50812,0,1.00025,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,118,0,4,9,1001,1343,0,17,1343,2326,0,17,30,52,0,0,26,1,1,1,1
1609744896.60576,0,1.00041,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,117,0,5,0,0,1346,0,17,1346,2332,0,17,30,52,0,0,26,1,1,1,1
1609744896.62047,908,1.00117,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,68,0,4,5,101,1346,0,17,1346,2332,0,17,30,52,0,0,26,1,1,1,1
1609744896.89122,0,1.00084,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,117,0,7,0,0,1353,0,17,1353,2344,0,17,30,52,0,0,26,1,1,1,1
1609744897.50908,0,1.00096,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,119,0,4,9,1001,1381,0,17,1381,2391,0,17,30,52,0,0,26,1,1,1,1
1609744897.60662,0,1.00086,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,118,0,5,0,0,1383,0,17,1383,2396,0,17,30,52,0,0,26,1,1,1,1
1609744897.62080,908,1.00033,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,69,0,4,5,101,1387,0,17,1387,2403,0,17,30,52,0,0,26,1,1,1,1
1609744897.89155,0,1.00033,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,118,0,7,0,0,1388,0,17,1388,2404,0,17,30,52,0,0,26,1,1,1,1
1609744898.50950,0,1.00042,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,120,0,4,9,1001,1391,0,17,1391,2409,0,17,30,52,0,0,26,1,1,1,1
1609744898.60764,0,1.00102,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,119,0,5,0,0,1391,0,17,1391,2409,0,17,30,52,0,0,26,1,1,1,1
1609744898.62138,908,1.00058,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,70,0,4,5,101,1391,0,17,1391,2409,0,17,30,52,0,0,26,1,1,1,1
1609744898.89212,0,1.00057,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,119,0,7,0,0,1387,0,17,1387,2402,0,17,30,52,0,0,26,1,1,1,1
1609744899.50997,0,1.00047,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,121,0,4,9,1001,1353,0,17,1353,2344,0,17,30,52,0,0,26,1,1,1,1
1609744899.60741,0,0.99977,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,120,0,5,0,0,1353,0,17,1353,2344,0,17,30,52,0,0,26,1,1,1,1
1609744899.62191,908,1.00053,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,71,0,4,5,101,1353,0,17,1353,2344,0,17,30,52,0,0,26,1,1,1,1
1609744899.89240,0,1.00028,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,120,0,7,0,0,1345,0,17,1345,2329,0,17,30,52,0,0,26,1,1,1,1
1609744900.51048,0,1.00051,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,122,0,4,9,1001,1346,0,17,1346,2331,0,17,30,52,0,0,26,1,1,1,1
1609744900.60764,0,1.00023,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,121,0,5,0,0,1346,0,17,1346,2331,0,17,30,52,0,0,26,1,1,1,1
1609744900.62233,908,1.00042,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,72,0,4,5,101,1346,0,17,1346,2331,0,17,30,52,0,0,26,1,1,1,1
1609744900.89268,0,1.00028,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,121,0,7,0,0,1355,0,17,1355,2347,0,17,30,52,0,0,26,1,1,1,1
1609744901.51073,0,1.00025,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,123,0,4,9,1001,1367,0,17,1367,2368,0,17,30,52,0,0,26,1,1,1,1
1609744901.60867,0,1.00103,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,122,0,5,0,0,1375,0,17,1375,2383,0,17,30,52,0,0,26,1,1,1,1
1609744901.62271,908,1.00038,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,73,0,4,5,101,1375,0,17,1375,2383,0,17,30,52,0,0,26,1,1,1,1
1609744901.89309,0,1.00041,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,122,0,7,0,0,1378,0,17,1378,2387,0,17,30,52,0,0,26,1,1,1,1
1609744902.51106,0,1.00033,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,124,0,4,9,1001,1376,0,17,1376,2384,0,17,30,52,0,0,26,1,1,1,1
1609744902.60930,0,1.00063,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,123,0,5,0,0,1375,0,17,1375,2382,0,17,30,52,0,0,26,1,1,1,1
1609744902.62341,908,1.00070,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,74,0,4,5,101,1375,0,17,1375,2382,0,17,30,52,0,0,26,1,1,1,1
1609744902.89396,0,1.00087,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,123,0,7,0,0,1355,0,17,1355,2347,0,17,30,52,0,0,26,1,1,1,1
1609744903.51203,0,1.00097,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,125,0,4,9,1001,1349,0,17,1349,2336,0,17,30,52,0,0,26,1,1,1,1
1609744903.60963,0,1.00033,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,124,0,5,0,0,1356,0,17,1356,2348,0,17,30,52,0,0,26,1,1,1,1
1609744903.62332,908,0.99991,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,75,0,4,5,101,1356,0,17,1356,2348,0,17,30,52,0,0,26,1,1,1,1
1609744903.89460,0,1.00064,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,124,0,7,0,0,1361,0,17,1361,2358,0,17,30,52,0,0,26,1,1,1,1
1609744904.51229,0,1.00026,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,126,0,4,9,1001,1384,0,17,1384,2398,0,17,30,52,0,0,26,1,1,1,1
1609744904.60987,0,1.00024,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,125,0,5,0,0,1384,0,17,1384,2398,0,17,30,52,0,0,26,1,1,1,1
1609744904.62360,908,1.00028,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,76,0,4,5,101,1384,0,17,1384,2398,0,17,30,52,0,0,26,1,1,1,1
1609744904.89554,0,1.00094,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,125,0,7,0,0,1381,0,17,1381,2393,0,17,30,52,0,0,26,1,1,1,1
1609744905.51345,0,1.00116,32,255,2,147,1121,2000,PIOC,121,1609744777,0,1,1,127,0,4,9,1001,1357,0,17,1358,2351,0,17,30,52,0,0,26,1,1,1,1
1609744905.61088,0,1.00101,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,126,0,5,0,0,1357,0,17,1357,2350,0,17,30,52,0,0,26,1,1,1,1
1609744905.62473,908,1.00113,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,77,0,4,5,101,1357,0,17,1357,2350,0,17,30,52,0,0,26,1,1,1,1
1609744905.89613,0,1.00059,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,126,0,7,0,0,1350,0,17,1350,2338,0,17,30,52,0,0,26,1,1,1,1
1609744906.51437,0,1.00092,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,128,0,4,9,1001,1351,0,17,1351,2340,0,17,30,52,0,0,26,1,1,1,1
1609744906.61172,0,1.00084,99,255,4,142,1231,2000,BFP,231,1609744778,0,1,1,127,0,5,0,0,1357,0,17,1357,2351,0,17,30,52,0,0,26,1,1,1,1
1609744906.62542,908,1.00069,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,78,0,4,5,101,1357,0,17,1357,2351,0,17,30,52,0,0,26,1,1,1,1
1609744906.89695,0,1.00082,11,255,3,152,1131,2000,PIOC,131,1609744778,0,1,1,127,0,7,0,0,1363,0,17,1363,2361,0,17,30,52,0,0,26,1,1,1,1
1609744907.51459,0,1.00022,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,129,0,4,9,1001,1382,0,17,1382,2393,0,17,30,52,0,0,26,1,1,1,1
1609744907.61214,0,1.00042,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,128,0,5,0,0,1382,0,17,1382,2393,0,17,30,52,0,0,26,1,1,1,1
1609744907.62573,908,1.00031,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,79,0,4,5,101,1382,0,17,1382,2393,0,17,30,52,0,0,26,1,1,1,1
1609744907.89814,0,1.00119,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,128,0,7,0,0,1379,0,17,1379,2389,0,17,30,52,0,0,26,1,1,1,1
1609744908.51504,0,1.00045,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,130,0,4,9,1001,1358,0,17,1358,2352,0,17,30,52,0,0,26,1,1,1,1
1609744908.61367,0,1.00153,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,129,0,5,0,0,1357,0,17,1357,2349,0,17,30,52,0,0,26,1,1,1,1
1609744908.62641,908,1.00068,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,80,0,4,5,101,1353,0,17,1353,2343,0,17,30,52,0,0,26,1,1,1,1
1609744908.89911,0,1.00097,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,129,0,7,0,0,1351,0,17,1351,2340,0,17,30,52,0,0,26,1,1,1,1
1609744909.51552,0,1.00048,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,131,0,4,9,1001,1362,0,17,1362,2359,0,17,30,52,0,0,26,1,1,1,1
1609744909.61446,0,1.00079,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,130,0,5,0,0,1366,0,17,1366,2365,0,17,30,52,0,0,26,1,1,1,1
1609744909.62703,908,1.00062,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,81,0,4,5,101,1366,0,17,1366,2365,0,17,30,52,0,0,26,1,1,1,1
1609744909.89935,0,1.00024,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,130,0,7,0,0,1374,0,17,1374,2379,0,17,30,52,0,0,26,1,1,1,1
1609744910.51597,0,1.00045,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,132,0,4,9,1001,1372,0,17,1372,2377,0,17,30,52,0,0,26,1,1,1,1
1609744910.61530,0,1.00084,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,131,0,5,0,0,1366,0,17,1366,2367,0,17,30,52,0,0,26,1,1,1,1
1609744910.62746,908,1.00043,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,82,0,4,5,101,1366,0,17,1366,2367,0,17,30,52,0,0,26,1,1,1,1
1609744910.89969,0,1.00034,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,131,0,7,0,0,1359,0,17,1359,2353,0,17,30,52,0,0,26,1,1,1,1
1609744911.51643,0,1.00046,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,133,0,4,9,1001,1360,0,17,1360,2355,0,17,30,52,0,0,26,1,1,1,1
1609744911.61614,0,1.00084,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,132,0,5,0,0,1360,0,17,1360,2356,0,17,30,52,0,0,26,1,1,1,1
1609744911.62980,908,1.00234,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,83,0,4,5,101,1360,0,17,1360,2356,0,17,30,52,0,0,26,1,1,1,1
1609744911.90053,0,1.00084,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,132,0,7,0,0,1366,0,17,1366,2367,0,17,30,52,0,0,26,1,1,1,1
1609744912.51726,0,1.00083,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,134,0,4,9,1001,1375,0,17,1375,2383,0,17,30,52,0,0,26,1,1,1,1
1609744912.61701,0,1.00087,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,133,0,5,0,0,1375,0,17,1375,2382,0,17,30,52,0,0,26,1,1,1,1
1609744912.62885,908,0.99905,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,84,0,4,5,101,1375,0,17,1375,2382,0,17,30,52,0,0,26,1,1,1,1
1609744912.90175,0,1.00122,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,133,0,7,0,0,1371,0,17,1371,2374,0,17,30,52,0,0,26,1,1,1,1
1609744913.51725,0,0.99999,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,135,0,4,9,1001,1355,0,17,1355,2346,0,17,30,52,0,0,26,1,1,1,1
1609744913.61784,0,1.00083,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,134,0,5,0,0,1355,0,17,1355,2346,0,17,30,52,0,0,26,1,1,1,1
1609744913.62949,908,1.00064,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,85,0,4,5,101,1355,0,17,1355,2346,0,17,30,52,0,0,26,1,1,1,1
1609744913.90220,0,1.00045,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,134,0,7,0,0,1357,0,17,1357,2350,0,17,30,52,0,0,26,1,1,1,1
1609744914.51860,0,1.00135,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,136,0,4,9,1001,1371,0,17,1371,2375,0,17,30,52,0,0,26,1,1,1,1
1609744914.61853,0,1.00069,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,135,0,5,0,0,1371,0,17,1371,2375,0,17,30,52,0,0,26,1,1,1,1
1609744914.63306,908,1.00357,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,86,0,4,5,101,1371,0,17,1371,2375,0,17,30,52,0,0,26,1,1,1,1
1609744914.90261,0,1.00041,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,135,0,7,0,0,1374,0,17,1374,2381,0,17,30,52,0,0,26,1,1,1,1
1609744915.51943,0,1.00083,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,137,0,4,9,1001,1370,0,17,1370,2372,0,17,30,52,0,0,26,1,1,1,1
1609744915.61908,0,1.00055,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,136,0,5,0,0,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744915.63383,908,1.00077,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,87,0,4,5,101,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744915.90372,0,1.00111,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,136,0,7,0,0,1361,0,17,1361,2357,0,17,30,52,0,0,26,1,1,1,1
1609744916.51999,0,1.00056,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,138,0,4,9,1001,1358,0,17,1358,2352,0,17,30,52,0,0,26,1,1,1,1
1609744916.61949,0,1.00041,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,137,0,5,0,0,1361,0,17,1361,2358,0,17,30,52,0,0,26,1,1,1,1
1609744916.63416,908,1.00033,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,88,0,4,5,101,1361,0,17,1361,2358,0,17,30,52,0,0,26,1,1,1,1
1609744916.90394,0,1.00022,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,137,0,7,0,0,1366,0,17,1366,2366,0,17,30,52,0,0,26,1,1,1,1
1609744917.52032,0,1.00033,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,139,0,4,9,1001,1374,0,17,1374,2381,0,17,30,52,0,0,26,1,1,1,1
1609744917.61974,0,1.00025,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,138,0,5,0,0,1374,0,17,1374,2380,0,17,30,52,0,0,26,1,1,1,1
1609744917.63492,908,1.00076,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,89,0,4,5,101,1374,0,17,1374,2380,0,17,30,52,0,0,26,1,1,1,1
1609744917.90467,0,1.00073,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,138,0,7,0,0,1370,0,17,1370,2372,0,17,30,52,0,0,26,1,1,1,1
1609744918.52133,0,1.00101,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,140,0,4,9,1001,1358,0,17,1358,2352,0,17,30,52,0,0,26,1,1,1,1
1609744918.62032,0,1.00058,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,139,0,5,0,0,1358,0,17,1358,2351,0,17,30,52,0,0,26,1,1,1,1
1609744918.63559,908,1.00067,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,90,0,4,5,101,1358,0,17,1358,2351,0,17,30,52,0,0,26,1,1,1,1
1609744918.90503,0,1.00036,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,139,0,7,0,0,1359,0,17,1359,2354,0,17,30,52,0,0,26,1,1,1,1
1609744919.52175,0,1.00042,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,141,0,4,9,1001,1373,0,17,1373,2378,0,17,30,52,0,0,26,1,1,1,1
1609744919.62082,0,1.00050,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,140,0,5,0,0,1373,0,17,1373,2378,0,17,30,52,0,0,26,1,1,1,1
1609744919.63597,908,1.00038,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,91,0,4,5,101,1373,0,17,1373,2378,0,17,30,52,0,0,26,1,1,1,1
1609744919.90583,0,1.00080,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,140,0,7,0,0,1372,0,17,1372,2376,0,17,30,52,0,0,26,1,1,1,1
1609744920.52191,0,1.00016,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,142,0,4,9,1001,1362,0,17,1362,2359,0,17,30,52,0,0,26,1,1,1,1
1609744920.62122,0,1.00040,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,141,0,5,0,0,1361,0,17,1361,2358,0,17,30,52,0,0,26,1,1,1,1
1609744920.63639,908,1.00042,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,92,0,4,5,101,1361,0,17,1361,2358,0,17,30,52,0,0,26,1,1,1,1
1609744920.90636,0,1.00053,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,141,0,7,0,0,1359,0,17,1359,2353,0,17,30,52,0,0,26,1,1,1,1
1609744921.52245,0,1.00054,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,143,0,4,9,1001,1366,0,17,1366,2366,0,17,30,52,0,0,26,1,1,1,1
1609744921.62180,0,1.00058,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,142,0,5,0,0,1367,0,17,1367,2368,0,17,30,52,0,0,26,1,1,1,1
1609744921.63687,908,1.00048,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,93,0,4,5,101,1367,0,17,1367,2368,0,17,30,52,0,0,26,1,1,1,1
1609744921.90730,0,1.00094,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,142,0,7,0,0,1370,0,17,1370,2374,0,17,30,52,0,0,26,1,1,1,1
1609744922.52296,0,1.00051,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,144,0,4,9,1001,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744922.62211,0,1.00031,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,143,0,5,0,0,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744922.63769,908,1.00082,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,94,0,4,5,101,1368,0,17,1368,2370,0,17,30,52,0,0,26,1,1,1,1
1609744922.90798,0,1.00068,11,255,3,153,1131,2000,PIOC,131,1609744778,0,1,1,143,0,7,0,0,1363,0,17,1363,2360,0,17,30,52,0,0,26,1,1,1,1
1609744923.52403,0,1.00107,32,255,2,148,1121,2000,PIOC,121,1609744777,0,1,1,145,0,4,9,1001,1214,0,17,1214,2103,47,17,30,52,0,23,26,1,1,1,1
1609744923.62257,0,1.00046,99,255,4,143,1231,2000,BFP,231,1609744778,0,1,1,144,0,5,0,0,1214,0,17,1214,2103,47,17,30,52,0,23,26,1,1,1,1
1609744923.63795,908,1.00026,23,255,1,147,1111,2000,PIOC,111,1609744834,0,1,2,95,0,4,5,101,1214,0,17,1214,2103,47,17,30,52,0,23,26,1,1,1,1
